benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,tool_calls,llm_calls,wall_secs,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,first_call_input_tokens,first_call_cache_read,cost_usd_adjusted,cache_floor_moved_tokens,agent_surface,agent_version,result_path
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,1,claude,bash_only,1,FAIL,0.34370274999999995,33,21,46,157,449635,431160,9554,,5433,3668,0.34370274999999995,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-23476_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,1,claude,onlycode,1,FAIL,0.32047880000000006,28,14,42,179,349996,330341,9689,,3622,1289,0.32047880000000006,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-23476_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,1,claude,baseline,1,PASS,0.8552561000000002,45,20,75,452,1511196,1471052,17488,,12279,10231,0.8552561000000002,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24177_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,1,claude,bash_only,1,PASS,0.59847405,38,15,62,281,825100,792986,15937,,4789,3668,0.59847405,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24177_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,1,claude,onlycode,1,PASS,0.5766300499999999,35,15,58,396,655877,625526,18232,,2978,0,0.5731497499999999,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24177_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,1,claude,baseline,1,PASS,0.10198080000000001,10,4,16,41,154230,147241,2027,,12432,10231,0.10198080000000001,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24637_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,1,claude,bash_only,1,PASS,0.09508370000000001,13,7,18,50,106849,99979,2542,,4862,3668,0.09508370000000001,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24637_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,1,claude,onlycode,1,PASS,0.09728145,16,10,23,68,83203,76269,3109,,3051,1289,0.09728145,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-24637_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,1,claude,baseline,1,PASS,1.3541262,69,21,101,744,2187395,2127094,32600,,12095,10231,1.3541262,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25126_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,1,claude,bash_only,1,PASS,1.960824,78,38,119,936,3138138,3059445,49801,,4605,3668,1.960824,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25126_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,1,claude,onlycode,1,PASS,1.3821816999999996,64,26,107,723,2089792,2022059,34674,,2794,0,1.3787013999999995,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25126_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,1,claude,baseline,1,PASS,0.68666205,25,9,47,396,816572,784321,21954,,12293,10231,0.68666205,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25442_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,1,claude,bash_only,1,PASS,0.9297138,42,21,68,502,1040959,996536,30871,,4803,0,0.9198102,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25442_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,1,claude,onlycode,1,PASS,0.14914979999999997,12,4,22,86,87249,75396,5359,,2992,1289,0.14914979999999997,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25442_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,1,claude,baseline,1,FAIL,0.7020127999999999,24,6,40,374,724617,685631,22981,,16585,10231,0.7020127999999999,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25772_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,1,claude,bash_only,1,FAIL,0.46834625,16,7,27,236,413373,380735,15088,,9095,3668,0.46834625,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25772_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,1,claude,onlycode,1,FAIL,0.22130609999999998,15,9,21,118,191092,173822,6561,,7284,1289,0.22130609999999998,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-25772_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,1,claude,baseline,1,FAIL,0.22234234999999997,11,8,20,98,179814,160334,2728,,11892,0,0.19471864999999997,10231,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-26160_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,1,claude,bash_only,1,FAIL,0.18694400000000003,18,5,32,86,188949,171800,4691,,4402,0,0.17704040000000001,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-26160_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,1,claude,onlycode,1,FAIL,0.16800684999999996,15,5,27,91,129317,115122,5262,,2591,1289,0.16800684999999996,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/matplotlib__matplotlib-26160_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,1,claude,baseline,1,PASS,0.1356406,10,6,18,87,141539,135430,2345,,11885,10231,0.1356406,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2389_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,1,claude,bash_only,1,PASS,0.14272725,15,9,22,90,125089,109490,3384,,4315,0,0.13282365,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2389_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,1,claude,onlycode,1,PASS,0.13507805,18,12,25,92,115950,105236,4141,,2504,1289,0.13507805,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2389_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,1,claude,baseline,1,PASS,0.5677939999999999,20,38,69,305,487139,466920,12306,,12028,10231,0.5677939999999999,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2813_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,1,claude,bash_only,1,FAIL,0.27419945,17,4,30,162,253193,235884,9178,,4538,3668,0.27419945,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2813_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,1,claude,onlycode,1,FAIL,0.47569249999999996,30,13,52,610,525740,498125,14752,,2727,1289,0.47569249999999996,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2813_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,1,claude,baseline,1,PASS,0.36215195000000006,20,7,31,192,334108,306234,10980,,11856,0,0.3345282500000001,10231,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2946_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,1,claude,bash_only,1,PASS,0.9945579000000001,49,29,72,559,1232633,1179003,29248,,4366,0,0.9846543000000001,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2946_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,1,claude,onlycode,1,PASS,2.5125924,78,29,146,1188,3942521,3843118,65688,,2555,0,2.5091121,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-2946_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,1,claude,baseline,1,PASS,1.44637055,47,35,111,726,1853256,1785014,32332,,11631,9871,1.44539855,360,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3069_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,1,claude,bash_only,1,FAIL,1.5619824000000002,80,49,117,802,2837144,2763933,30500,,4141,0,1.5520788000000003,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3069_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,1,claude,onlycode,1,PASS,1.2200345,67,38,109,460,2058658,1993960,25193,,2330,0,1.2165541999999998,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3069_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,1,claude,baseline,1,FAIL,0.41339050000000005,24,8,43,190,501466,468760,9876,,12792,0,0.3857668000000001,10231,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3202_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,1,claude,bash_only,1,FAIL,0.8602516499999998,57,27,96,387,1276296,1227753,20529,,5302,0,0.8503480499999998,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3202_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,1,claude,onlycode,1,FAIL,0.5384447000000001,36,19,57,300,613112,581259,16139,,3491,0,0.5349644000000001,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/mwaskom__seaborn-3202_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,1,claude,baseline,1,PASS,0.4069614500000001,34,12,56,154,714015,694159,8200,,12420,10231,0.4069614500000001,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-2905_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,1,claude,bash_only,1,PASS,0.7626330500000003,55,20,92,393,1232952,1197071,17848,,4930,3668,0.7626330500000003,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-2905_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,1,claude,onlycode,1,PASS,0.47342414999999993,36,10,65,215,570660,540938,13191,,3119,1289,0.47342414999999993,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-2905_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,1,claude,baseline,1,FAIL,2.5901066000000004,78,54,163,987,3939415,3857172,49687,,12388,10231,2.5901066000000004,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-3520_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,1,claude,bash_only,1,FAIL,2.5192138,97,45,156,856,4841064,4744386,48814,,4898,0,2.5093102000000003,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-3520_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,1,claude,onlycode,1,FAIL,3.4764786500000007,117,62,175,1213,6624644,6506213,71920,,3087,0,3.4729983500000006,1289,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-3520_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,1,claude,baseline,1,PASS,0.12133455,9,3,16,47,154638,142821,2189,,12516,10231,0.12133455,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4075_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,1,claude,bash_only,1,PASS,0.15814630000000002,20,10,30,82,210585,197446,3221,,5026,3668,0.15814630000000002,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4075_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,1,claude,onlycode,1,PASS,0.13413789999999998,14,5,22,73,111689,99368,3748,,3215,1289,0.13413789999999998,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4075_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,1,claude,baseline,1,PASS,0.0299499,3,1,4,8,39185,35973,373,,12680,10231,0.0299499,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4629_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,1,claude,bash_only,1,PASS,0.14827695000000002,15,7,23,62,141521,123164,2732,,5190,0,0.13837335,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4629_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,1,claude,onlycode,1,PASS,0.10968405,16,7,25,74,101618,92526,3051,,3379,1289,0.10968405,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4629_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,1,claude,baseline,1,FAIL,1.5499390500000003,42,39,96,981,1970780,1909610,39957,,12510,10231,1.5499390500000003,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4911_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,1,claude,bash_only,1,FAIL,0.47346105000000016,32,17,48,365,670638,642701,11642,,4940,3668,0.47346105000000016,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4911_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,1,claude,onlycode,1,FAIL,0.40290375,29,14,49,192,499106,470445,10165,,3129,1289,0.40290375,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-4911_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,1,claude,baseline,1,FAIL,1.2303070999999997,44,67,115,552,1420032,1378301,21146,,12045,10231,1.2303070999999997,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-5455_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,1,claude,bash_only,1,FAIL,1.02742555,63,35,85,289,1817479,1761781,19279,,4555,3668,1.02742555,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-5455_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,1,claude,onlycode,1,PASS,0.8549987999999996,57,33,85,339,1355558,1316256,20756,,2744,1289,0.8549987999999996,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-5455_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,1,claude,baseline,1,PASS,0.1840417,4,18,24,60,40000,35741,1504,,12332,10231,0.1840417,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-6601_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,1,claude,bash_only,1,PASS,0.22407705,19,9,31,108,234200,215651,5912,,4842,0,0.21417345,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-6601_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,1,claude,onlycode,1,PASS,0.17954735,18,10,27,107,135954,123702,6318,,3031,1289,0.17954735,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-6601_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,1,claude,baseline,1,FAIL,0.20685655,11,22,35,152,169190,161512,3443,,11979,10231,0.20685655,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-7003_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,1,claude,bash_only,1,FAIL,0.070751,10,5,15,38,70464,65935,2216,,4409,3668,0.070751,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-7003_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,1,claude,onlycode,1,FAIL,0.05243685,10,6,14,42,33555,29642,1837,,2598,1289,0.05243685,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/pydata__xarray-7003_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,1,claude,baseline,1,FAIL,0.1181781,9,3,14,39,120538,104962,1845,,11771,0,0.0905544,10231,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10427_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,1,claude,bash_only,1,FAIL,0.11155444999999999,14,6,21,40,113155,101579,2471,,5472,0,0.10165084999999999,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10427_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,1,claude,onlycode,1,FAIL,0.218141,22,8,36,125,186172,172815,7669,,2470,1289,0.218141,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10427_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,1,claude,baseline,1,PASS,0.9731655999999999,17,20,61,517,645387,594632,31320,,11873,10231,0.9731655999999999,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10803_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,1,claude,bash_only,1,FAIL,0.86813525,35,8,59,489,893171,842685,28355,,4383,3668,0.86813525,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10803_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,1,claude,onlycode,1,FAIL,0.8803256500000001,36,21,56,467,1009862,959638,26856,,2572,1289,0.8803256500000001,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-10803_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,1,claude,baseline,1,FAIL,1.7311729000000011,55,66,146,730,1592378,1537176,24730,,12068,0,1.7035492000000012,10231,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-11206_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,1,claude,bash_only,1,FAIL,2.952165500000001,87,37,155,1187,4875123,4765010,73925,,4578,0,2.942261900000001,3668,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-11206_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,1,claude,onlycode,1,FAIL,6.183485799999997,165,118,210,1974,12465320,12293457,114512,,2767,1289,6.183485799999997,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-11206_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,1,claude,baseline,1,FAIL,0.19683889999999998,18,9,28,87,312874,301263,4153,,11787,10231,0.19683889999999998,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-11596_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,1,claude,bash_only,1,FAIL,0.18480349999999998,21,11,31,82,241748,228740,4453,,5488,4859,0.18480349999999998,0,claude_code,2.1.139 (Claude Code),runs/swebench/full_run_seed_1/scikit-learn__scikit-learn-11596_bash_only_run1.jsonl
